mtime,date,A,AA,AAC,AAL,AAN,AAOI,AAON,AAP,AAPL,AAT,AAWW,AAXN,ABAX,ABBV,ABC,ABCB,ABCD,ABCO,ABEO,ABG,ABM,ABMD,ABT,ABTX,AC,ACAD,ACBI,ACC,ACCO,ACET,ACGL,ACHC,ACHN,ACIA,ACIW,ACLS,ACM,ACN,ACNB,ACOR,ACRE,ACRS,ACTA,ACTG,ACXM,ADBE,ADC,ADES,ADI,ADM,ADMS,ADNT,ADP,ADRO,ADS,ADSK,ADSW,ADTN,ADUS,ADXS,AE,AEE,AEGN,AEIS,AEL,AEO,AEP,AERI,AES,AET,AF,AFAM,AFG,AFH,AFI,AFL,AFSI,AGCO,AGEN,AGFS,AGII,AGIO,AGM,AGN,AGNC,AGO,AGR,AGX,AGYS,AHH,AHL,AHP,AHT,AI,AIG,AIMC,AIMT,AIN,AIR,AIT,AIV,AIZ,AJG,AJRD,AJX,AKAM,AKAO,AKBA,AKR,AKRX,AKS,AKTS,AL,ALB,ALCO,ALDR,ALE,ALEX,ALG,ALGN,ALGT,ALJ,ALK,ALKS,ALL,ALLE,ALLY,ALNY,ALOG,ALR,ALRM,ALSN,ALX,ALXN,AMAG,AMAT,AMBA,AMBC,AMBR,AMC,AMCX,AMD,AME,AMED,AMG,AMGN,AMH,AMKR,AMN,AMNB,AMOT,AMP,AMPH,AMRC,AMRI,AMSF,AMSWA,AMT,AMTD,AMWD,AMZN,AN,ANAB,ANAT,ANCX,ANDE,ANET,ANF,ANGI,ANGO,ANH,ANIK,ANIP,ANSS,ANTM,AOBC,AON,AOS,AOSL,AP,APA,APAM,APC,APD,APEI,APH,APLE,APOG,APPF,APTI,APTS,AQMS,AR,ARA,ARAY,ARC,ARCB,ARCH,ARD,ARDX,ARE,AREX,ARI,ARII,ARMK,ARNA,ARNC,AROC,AROW,ARR,ARRS,ARRY,ARTNA,ARW,ASB,ASBB,ASC,ASCMA,ASGN,ASH,ASIX,ASMB,ASNA,ASPS,AST,ASTE,AT,ATEN,ATGE,ATH,ATHN,ATHX,ATI,ATKR,ATLO,ATNI,ATO,ATR,ATRA,ATRC,ATRI,ATRO,ATRS,ATSG,ATU,ATVI,ATW,AVA,AVAV,AVB,AVD,AVGO,AVHI,AVID,AVT,AVX,AVXL,AVXS,AVY,AWH,AWI,AWK,AWR,AXAS,AXDX,AXE,AXGN,AXL,AXON,AXP,AXS,AXTA,AXTI,AYI,AYR,AYX,AZO,AZPN,AZZ,X,XBIT,XBKS,XCRA,XEC,XEL,XENT,XHR,XL,XLNX,XLRN,XNCR,XOG,XOM,XON,XONE,XOXO,XPER,XPO,XRAY,XRX,XTLY,XYL,Y,YELP,YEXT,YORW,YRCW,YUM,YUMC,Z,ZAGG,ZAYO,ZBH,ZBRA,ZEN,ZEUS,ZG,ZGNX,ZION,ZIOP,ZIXI,ZNGA,ZOES,ZTS,ZUMZ,ZYNE
313,31/01/2006,35.868,44.3887,,30282.6087,,,0.1671,53.1621,0,,159.8797,0.1035,0,,24.1924,98.606,,0,1483.3172,201.7701,0,0,43.5712,,,3.8586,,177.2502,216.1139,,10.9109,,,,0.1251,28.9656,,3.0019,283.7504,,,,16.2083,0,63.3283,0,45.7012,0,0,51.3686,,,1.2294,,57.9538,0,,8.9836,,,16.5584,94.1005,25.9299,1.3245,219.6414,0,130.9476,,445.828,15.4606,579.9877,55.6655,33.8456,,,18.4794,,60.315,346.7455,,33.1705,,1616.0185,28.2214,,11.8774,138.536,43.9158,15.7676,,11.9967,,112.0419,,143.5294,,,71.8818,82.5124,18.5424,191.0784,27.2301,14.4178,415.6863,,30.5341,,,125.8055,1.2503,543.1076,,,85.2152,40.7472,,62.1565,,54.2791,0,,9.8276,159.1084,583.6403,27.0966,,1091.1797,6.2129,0,51.0881,,,1271.8589,437.3049,0,4.7297,,,,,,13.2863,72.0136,30.0745,96.3559,51.5267,,802.1919,96.9155,78.1505,38.1849,26.1681,,,6.9902,81.0762,0,152.0584,608.1556,13.1994,389.1975,60.436,,4.1967,401.9065,195.8673,,5.9029,,4.8837,1357.6535,0,0,0,29.6107,171.8294,37.9804,31.4123,,9.0706,20.8475,,31.3836,53.9062,,99.8089,,22.7075,,,,,,,,205.3369,4.1321,85.369,,,181.0187,,,0.0718,,0,,,174.6558,,0,,165.7868,49.0192,244.8457,,,,0,2.4093,,,40.5938,,,0,179.5571,,26.35,,,,62.1,,19.3387,49.6157,143.3954,31.0567,,3.3844,10.8303,62.957,0,139.9667,149.0135,,17.9708,140.1562,,87.4275,49.9841,,40.8066,0,48.1243,0,0,,71.9426,,,,112.2926,4783.1427,0,81.8532,0,57.301,0.1035,434.7855,13.6911,,13.356,68.7675,,,277.5135,0.4447,22.7745,43.7099,,62.0247,158.0719,12.9706,126.7134,,,,0,,,,7.1081,,,0.4025,,23.8292,50.7497,105.2906,,,4.1223,,,117.3579,79.0888,145.3383,,,,,1.6543,0,,4.7284,,,123.3815,,157.7216,,,,0,
316,30/04/2006,36.8189,44.3887,,30282.6087,,,2.7551,48.1665,0,,148.9252,0.1022,0,,25.6427,110.1848,,0,1483.3172,196.4379,0,0,68.6607,,,1.8736,,190.5855,198.4669,,9.9477,,,,0.028,33.2915,,2.2882,269.7058,,,,12.2148,0,61.438,0,45.3792,0,0,47.7166,,,1.2393,,54.6686,0,,10.2371,,,12.9537,95.2127,24.9607,1.0547,154.7467,0,134.9636,,371.723,24.8397,567.9728,53.455,33.087,,,14.9393,,56.4346,1680.7027,,33.1164,,1656.491,27.4202,,11.8774,138.8361,40.3411,15.2529,,11.5763,,125.2228,,148.8077,,,70.355,75.9054,18.3659,207.0049,27.8653,18.2851,415.6863,,28.814,,,107.0994,1.1299,460.1733,,,77.6323,44.2511,,61.326,,58.5997,0,,8.4564,111.9277,87.9322,26.843,,1122.4371,8.2261,0,53.2917,,,883.9088,2048.8716,0,4.7507,,,,,,13.5213,75.9569,23.3536,165.8843,53.4474,,655.7243,109.5019,88.6944,33.2938,33.4347,,,6.5564,76.5176,0,146.0075,538.6266,12.0901,356.9191,108.7454,,3.9545,283.5196,142.7087,,0,,2.3777,1368.9033,44.2996,0,33.8866,32.1407,38.7789,39.0022,77.2707,,8.7276,29.3857,,31.3836,57.1026,,87.3277,,29.1602,,,,,,,,185.0436,4.1263,81.3162,,,112.7604,,,0.0718,,4.4649,,,202.8977,,0,,168.9991,47.3698,221.2866,,,,0,2.3152,,,38.1066,,,0,179.2259,,22.1393,,,,52.0917,,33.5817,47.0267,149.059,29.4107,,3.4055,16.571,56.219,0,130.0923,144.0581,,16.8012,142.9377,,88.6031,43.7458,,37.3631,0,43.6152,0,0,,70.131,,,,108.1501,4783.1427,0,85.4514,0,58.0959,0.1022,488.8592,13.0698,,13.7527,70.6632,164.1289,,321.0168,177.6948,19.7005,38.5581,,78.8537,143.0976,14.4515,126.8894,,,,0,,,,7.219,,,0.3596,,24.4863,64.1306,94.2789,,,3.3891,,,120.3502,75.077,145.1957,,,,,1.6862,0,,20.2068,,,147.962,,51.4693,,,,0,
319,31/07/2006,39.557,48.8789,,30282.6087,,,7.3531,50.2322,0,,103.6968,0.09,0,,26.4537,78.0859,,0,1483.3172,181.951,0,0,60.4176,,,2.6097,,108.3635,209.6615,,8.9653,,334.4572,,28.0676,32.6507,,1.8774,274.3994,,,,11.772,0,170.4156,0,47.4192,0,0,46.7935,,,1.2723,,73.8562,0,,10.8285,,,3.9992,90.8459,25.0256,0.2687,126.2362,0,133.382,,310.155,25.321,541.1095,46.3838,30.3777,,,17.927,0,55.6572,1680.7027,,32.402,,1860.1047,26.9263,,11.8774,145.7532,23.0263,15.2529,,10.7746,,90.3232,,153.3766,,,70.7081,74.9161,18.0438,244.2839,26.4644,13.1,415.6863,,26.9653,,,116.6388,0.9483,407.2681,,,76.2347,45.3584,,59.3587,,48.5724,16.5885,,179.4853,130.6218,87.0772,24.9054,,1179.3817,9.0507,0,29.2319,,,1045.6095,141.4455,0,4.7256,,,,,,13.0437,71.5588,20.681,169.4094,50.8211,,578.3085,88.9829,95.1343,34.0966,29.0726,,,6.1762,70.7593,0,155.8215,504.8647,11.6979,701.0204,98.9755,,3.8324,138.956,72.4599,,0,,2.2755,1255.883,0,0,28.6938,30.417,40.3522,43.615,74.6894,,8.4042,28.8753,,202.0476,55.8565,,79.707,,26.4796,,,,,,,0,170.2835,3.8891,84.441,,,122.0361,,,0.0479,,4.7562,,,184.5442,,0,,163.1195,45.0557,188.4106,,,,0,2.6486,,,35.6593,,,0,270.8134,,14.4708,,,,44.9449,,47.723,26.0846,155.6924,34.0465,,3.4202,16.9199,57.4234,0,143.2735,132.3136,,13.9466,145.5372,,100.1737,30.827,,34.8561,0,51.0668,0,0,,62.9265,,,,105.6353,4783.1427,0,79.8392,0,66.0917,0.09,507.8747,12.0534,,13.2853,68.5825,139.7306,,395.537,0.3422,15.7473,34.8557,,54.9183,125.5459,13.7481,124.2534,,,,0,,,,7.3667,,,0.0982,,18.5448,60.0623,92.9908,,,3.3109,,,131.5642,68.4638,158.509,,,,,2.0992,0,,31.4552,,,145.0535,0,177.7842,,,,0,
322,31/10/2006,41.1184,44.0326,,30282.6087,,,0.0644,49.2315,0,,88.537,0.0767,0,,30.7695,74.8059,,0,1483.3172,192.5249,0,0,88.3077,,,3.5364,,105.6863,207.7198,,8.3551,,18.7862,,27.7402,32.6507,18.8031,1.2865,265.8375,41.4566,,,9.278,0,155.0337,0,50.4715,0,0,54.0608,,,1.2495,,69.5617,0,,11.1965,,,4.034,93.7592,24.0205,0.0925,89.1969,0,144.7905,,271.4528,27.1982,562.285,32.1897,28.6666,,,17.0963,33.189,52.5576,1680.7027,,33.6353,,1860.1047,73.269,,21.0256,141.8112,21.8604,0.0376,,10.4382,,132.0303,,167.6805,288.5162,,75.7854,70.8637,17.3464,251.0606,25.9337,4.0273,415.6863,,20.9491,,,118.2189,0.8562,267.4341,,,71.2568,50.1311,,57.858,,45.0466,13.7632,47.4129,166.2995,129.9605,82.5117,21.3403,,1430.7233,4.5413,0,28.4225,,,3770.6814,161.8631,0,6.1227,,,,,,62.5021,70.5384,1.4662,179.1991,47.5216,,503.1868,75.1323,72.7156,31.3297,28.3155,,,5.82,38.4736,0,144.7045,555.5236,11.5234,301.1601,101.9501,,3.4642,221.2601,94.8989,,0,,2.1673,889.467,0,0,23.0594,187.6355,39.5594,43.7907,64.125,,18.053,28.9736,,185.3664,59.4344,,75.3509,,25.0883,,,,,,,0,148.2518,3.2544,85.9538,,,143.6963,,,0.0384,,3.2729,,,163.6536,,46.3538,,165.5,41.366,183.2037,,,,0,2.6755,,,33.1465,,,0,499.9412,,8.2732,,,,36.8355,,33.8265,24.4258,121.6592,31.2896,,3.5316,16.9199,58.8522,0,166.8172,121.323,,9.3411,116.2724,,108.1021,80.9641,,27.0948,0,38.0309,0,0,,51.9517,,37.5748,,105.9588,4783.1427,0,84.1476,0,82.6103,0.0767,551.6411,11.3117,,8.9766,66.2024,155.6913,,345.6284,0.2823,29.5561,24.7786,,54.16,68.0037,14.9074,125.1375,,,,0,,,,7.0949,,,0.0621,,9.1472,29.0533,100.9181,,,3.1656,,,95.3703,58.539,158.1072,,,,,2.0231,0,,29.1705,,,123.487,0,314.5631,,,,0,
325,31/01/2007,41.0172,44.6773,,5646.0177,,,0.0326,49.6138,0,,84.5538,0.0647,0,,29.3056,67.376,,0,1483.3172,206.2251,0,0,87.1326,,,4.4757,,132.8794,202.3524,,7.9295,,19.9762,,27.6849,16.0423,23.7013,1.0855,241.5101,55.5715,,,0.4508,0,141.5863,0,51.9284,0,0,59.6657,,,0.728,,136.0956,0,,11.0696,,,3.9851,93.7592,21.3844,0.0815,87.1213,0,146.6201,,291.8487,25.8589,525.2779,48.9086,27.6911,,,16.8924,32.2449,51.0159,1680.7027,,34.0795,,1980.5588,62.9969,,20.4863,124.2251,20.896,0.0185,,9.939,,132.2069,,163.6529,249.0189,,74.0924,65.3899,17.5091,251.0606,25.3479,14.2643,415.6863,,17.2184,,,134.5114,0.7517,185.9052,,,68.3993,49.3094,,56.3291,,61.8443,8.0818,41.8899,147.8585,145.4699,77.8906,20.6305,,1293.818,4.3994,0,15.571,,,1993.8438,183.6758,0,5.8451,,,,,,69.7349,63.8814,1.6669,190.6979,37.0987,,415.4569,65.6553,82.9832,25.4238,28.7802,,,5.4165,36.3348,0,140.572,594.1169,11.1802,354.3909,89.3623,,3.3405,214.0558,121.2841,,1.9491,,5.2828,1209.8433,0,0,20.7218,28.2684,238.0488,39.4106,66.0998,,8.927,37.2813,,140.8101,60.7509,10.1624,70.6163,,15.0211,,,,,,,0,144.4745,3.1335,98.5481,,,161.2135,,,104.1044,,0,,,170.049,,42.7238,,162.839,44.7799,182.2753,,,,0,2.6361,,,31.3106,,,0,245.1318,,0,,,0,32.0823,,41.871,23.8045,107.8939,31.8627,,3.6485,8.7789,67.7453,84.3351,171.5578,142.1963,,6.912,119.0924,0,88.8239,86.6406,,26.2234,0,39.2293,0,0,,57.0687,,37.3201,,105.9342,4783.1427,0,110.5955,0,102.6816,0.0647,559.8666,10.7541,,8.1507,62.8946,83.1206,,341.1218,0.2144,31.6694,22.4094,,71.0887,38.5195,16.848,124.2469,,,,0,,,,7.6803,,,0.0612,,17.0855,31.6166,106.1345,,,0,,,97.2835,59.3536,153.6669,,,0,,1.9535,0,,20.9853,,,118.3178,0,137.2824,,,,5.8037,
328,30/04/2007,42.1941,41.6473,,2059.0164,,,0.0049,36.6667,0,,89.7629,0.0502,0,,32.4842,84.0499,,0,1483.3172,197.3568,0,0,80.3882,,,1.7232,,139.4876,188.7437,,8.0992,,24.0469,,29.3764,16.0423,4.8768,1.0885,277.2215,10.3818,,,0.3235,0,130.9417,0,53.736,0,0,46.9653,,,0.8489,,121.2766,0,,11.3419,,,3.9851,107.5966,19.3658,0.0705,129.7987,0,154.6362,,271.0152,25.2363,560.5157,98.2909,27.5364,,,16.9963,60.8604,40.5401,1680.7027,,26.6811,,1899.0091,55.5204,,20.4863,122.3325,20.362,0.1696,,9.6256,,176.6739,,170.1767,232.3725,,77.5764,66.335,16.7179,265.9589,26.0586,29.7649,415.6863,,16.2529,,,126.941,0.6236,136.7265,,,71.5121,53.5221,,60.7534,,55.4361,0,32.9185,123.8779,137.2555,71.3308,26.1642,,1260.0573,4.7543,0,129.9981,,,1445.5395,210.3503,0,5.7813,,,,,,116.2259,65.5327,3.8306,165.4993,68.6866,,363.4366,62.231,76.3463,13.007,28.9079,,,4.9199,33.9023,0,143.7794,572.6656,12.2788,231.2727,97.0654,,3.2757,216.7299,79.5542,,1.8976,,5.1881,1215.2735,0,0,16.9934,32.7035,208.8243,39.4106,62.5725,,15.4783,35.3551,,140.8101,67.0934,0,64.7415,,17.3488,,,,,,,0,155.0194,2.9639,90.3905,,,165.9301,,,99.4066,,17.6347,,,171.8249,,40.7788,,113.8991,38.5429,195.0982,,,,77.7386,2.3041,,,29.5737,,,0,365.3737,,0,,,5.8069,28.7331,,47.8891,22.8959,122.2507,32.2518,,2.245,6.0321,75.135,84.0903,172.9511,122.4076,,4.8488,120.7384,0,92.5355,51.5054,,25.8288,0,35.5626,0,0,,65.2037,,31.4418,,101.4656,41.2454,0,107.5398,0,98.8091,0.0502,617.5364,10.6353,,7.7699,58.1006,174.1097,,422.1001,150.3892,22.9747,46.1153,,74.1021,40.6307,15.7457,123.4389,,,,56.3871,,,,7.5548,,,0.0593,,8.9198,28.7566,105.8551,,,0,,,97.5599,57.2583,164.3102,,,67.7505,,1.801,0,,25.4016,,,126.444,0,137.2824,,,,2.3804,
331,31/07/2007,45.6204,40.9091,,1448.1884,,,0,30.2115,0,,82.0882,0.0369,0,,39.6021,101.3426,,0,1483.3172,188.8429,0,0,78.4353,,,1.7513,,155.2496,176.888,,7.7423,,25.3841,,33.3316,16.0423,3.6897,0.9402,273.8261,9.488,,,0.2453,0,122.9541,0,56.1343,0,0,61.9543,,,0.8704,,113.9476,0,,11.9008,,,0,99.0819,20.6485,2.0567,84.9607,0,154.0923,,267.3089,30.9822,574.7403,8.9905,28.8628,,,17.2051,39.7585,37.295,1680.7027,,27.5097,,2000.5692,54.2851,,21.6367,125.4482,18.2309,0.0914,,9.1285,,180.1117,,184.5909,204.1735,,78.8616,67.1104,15.941,302.1045,25.3116,52.4503,415.6863,,15.7144,,,128.8499,0.501,95.1108,,,57.4611,115.085,,59.7682,,47.6673,0,33.5828,120.1683,121.569,66.8181,26.0701,,1359.4442,3.9656,0,103.2978,,,1030.7368,191.7868,0,5.5072,,,,,,120.3474,67.7385,5.5723,148.9036,66.921,,318.8644,59.2713,78.7837,12.1553,28.3192,,,4.5126,31.8177,0,129.4145,457.9721,12.4807,167.2799,108.3007,,3.4608,213.54,101.3414,,2.0391,,5.1004,999.6034,0,0,12.3061,36.7599,204.4525,35.7614,57.6544,,14.8326,33.1271,,140.8101,64.8205,0,63.1683,,9.1883,,,,,,,0,145.1359,3.0789,89.9003,,,161.4286,98.392,,97.761,,19.1785,,,184.0529,1776.8301,38.81,,108.3528,36.981,186.9514,,,,75.1661,2.1877,,,28.4159,,,0,433.6254,,0,,31.2574,4.8674,25.5439,,73.101,22.1944,116.0239,32.8768,,2.1135,0,57.0864,25.8049,176.9354,112.3492,0,2.9228,117.8905,0,98.5222,44.8393,,25.653,0,34.1989,0.4023,0,,65.2037,,22.1134,117.6101,99.4032,39.4375,0,98.3622,0,96.928,0.0369,637.75,10.0986,,7.4215,76.2924,188.3887,,480.064,141.327,15.3495,42.6662,,73.1087,41.7495,16.7858,127.3383,,,,52.6802,,,,7.5808,,,0.0581,,1.2844,34.5748,102.5579,,,0,,,100.5765,65.9512,169.8312,,,0,,1.9636,0,,9.6489,,,158.9367,0,137.2824,,,,0,
334,31/10/2007,64.5331,43.2561,,419.3451,,,0.0954,40.8098,0,,70.0305,0.0257,0,,43.3862,77.111,,0,817.0338,196.7648,0,0,68.6991,,,1.873,,114.1712,186.7416,,7.4335,,30.4717,,35.3072,16.4449,3.5546,0.3198,189.1366,10.8633,,,0.2595,0,115.6956,0,60.0394,0,0,79.7468,,,0.7088,,110.9514,0,,12.8161,,,0,106.1845,18.6054,0.0597,88.2463,0,154.3787,,280.8743,32.5669,593.1146,39.2655,29.7807,,,16.6572,98.2501,34.1067,1680.7027,,26.6811,,2000.5692,48.9682,,20.83,127.3226,17.4667,0.1165,,8.8551,,182.5098,,199.1375,200.8208,,79.9787,69.5082,5.2787,326.7946,24.2858,55.905,415.6863,,14.7109,,,125.7513,7.3139,76.0718,,,56.6327,122.5312,,56.2176,,41.2158,0,34.3012,132.8511,126.8286,41.6177,25.8112,,1240.9123,3.3931,0,53.6539,,,807.8508,203.359,0,2.619,,,,146.6162,,161.874,72.7777,5.5723,252.4649,62.5497,,266.6188,55.2096,83.387,8.5732,25.8387,,,4.1785,29.2899,0,126.9265,448.8198,12.6377,110.6934,112.2441,,3.4426,150.7669,128.6629,,1.8645,,4.9964,992.7646,0,0,9.3801,39.3377,185.2747,34.48,52.151,,17.7441,27.4853,,90.1186,68.7013,0,57.1293,,7.4708,,,,,,,0,155.0826,2.6596,85.0823,,,176.5249,0,,0.0027,,15.9047,,69.5953,191.1718,0,30.4231,,111.1721,34.8051,218.5495,,,,70.4088,2.1522,,,28.983,,,0,737.5241,,0,,1.8512,3.7455,23.7553,,49.7823,21.1679,114.6763,32.4115,,3.0566,0,46.5856,38.715,295.3966,106.6878,0,7.6356,116.2227,0,105.1936,43.124,131.1688,24.7802,0,33.9758,0.0975,0,,65.2037,,21.0466,110.3649,100.9618,57.8494,0,97.49,0,96.34,0.0257,662.3085,9.6782,,7.185,69.1576,191.2534,,1263.392,130.1702,12.2605,58.9073,,71.9522,17.534,16.7858,125.9488,,,,54.2393,,,,7.5894,,,0.0296,,0.4615,31.872,86.912,,,0,,,109.2654,76.5766,282.0018,,,1.251,,1.9129,0,,6.3399,,,188.9001,0,0,,,,0,
337,31/01/2008,67.0028,53.7279,,439.2527,,,0.0908,52.3222,0,,75.5093,0,0,,41.5695,62.0229,,0,817.0338,198.5011,52.1046,0,73.5392,,,1.8983,,128.7346,205.0282,,7.4915,,63.9661,,34.4693,16.3363,3.647,0.3277,152.5791,5.311,,,0.1889,0,128.7815,11.7982,62.45,0,0,83.5435,,,0.9548,,104.6511,0,,12.8941,,,0,107.8887,18.1605,0.0637,103.8935,0,152.0853,,272.855,35.6009,556.8468,33.7434,31.5269,,,19.7443,134.9692,32.7677,1680.7027,,25.9592,,2553.8995,43.4663,,23.2577,120.996,16.0393,0.0636,,8.5366,,184.0697,,221.5497,183.761,,81.1038,93.1984,5.1784,374.0875,23.3657,65.2734,415.6863,,14.2997,,,143.9726,18.8478,57.6417,,,70.4663,111.7548,,63.5073,,58.7633,0,34.5762,149.3549,160.3803,52.5266,27.789,,1255.0393,2.881,0,53.3858,,,742.7826,162.9671,0,2.7505,,,,146.1468,,187.0842,70.6454,88.9587,107.2012,58.5582,,215.7423,53.336,92.272,8.0003,26.6192,,,4.2744,28.0094,0,122.3286,317.6659,12.8273,93.4014,111.3653,,3.3252,195.2114,203.4941,,2.6794,,4.8649,949.0374,7.0824,0,7.1173,43.1843,195.4729,32.2226,54.4043,,6.811,25.7432,,82.5719,77.7567,0,69.6447,,20.451,,,,,,,0,142.8086,2.1079,89.8606,,,148.6412,3.594,,89.1965,,20.3658,,68.9304,188.6463,0,28.9114,,110.7483,33.8011,226.1955,,,,68.5021,2.0328,,,28.3753,,,0,724.8219,,0,,2.1308,2.3291,22.9366,,63.3377,20.5814,100.1014,31.7123,,2.0562,0,41.7643,42.6028,272.4126,103.5516,0,7.1298,114.4316,0,122.9737,71.4725,103.9416,21.7782,0,30.8526,0,0,,113.391,,23.0787,134.372,103.9096,287.0117,0.688,96.8431,0,98.5066,0,647.4503,9.2953,,7.1159,69.0899,223.4037,,742.2945,113.1294,0,56.9922,,64.3164,17.4128,14.3308,127.8122,,,,57.635,,,,8.1258,,,0.0294,,45.0335,38.9828,102.1459,,,0.1698,,,112.0894,74.7117,972.0317,,,1.0726,,2.0475,0,,4.5607,,,185.0097,0,0,,,,4.7761,
340,30/04/2008,75.2218,51.7124,,655.9639,,,4.6267,58.5255,0,,81.1624,0,0,,45.2675,111.6896,,0,817.0338,217.3363,48.596,0,73.2415,,,1.9851,,152.1185,216.2602,,10.2927,,90.5747,,34.6715,17.4372,6.0426,0.2108,171.5917,6.0307,,,1.0049,0,121.1871,8.662,66.9754,0,0,81.8755,,,1.0772,,136.9266,3.523,,12.2388,,,0,112.2371,17.958,0.0551,103.8473,5.4966,153.9282,,235.8854,38.8908,566.8984,29.4825,33.2788,,,19.4835,171.0604,29.6305,1680.7027,,28.0956,,2382.2309,41.9953,827.3252,15.4824,120.6788,13.8196,0,,8.7424,,183.6788,,223.0576,163.9683,,82.7139,90.7146,4.9793,348.1167,23.1448,69.5401,415.6863,,13.6644,,,138.5889,24.431,51.0436,,,68.0851,99.1777,,72.7781,,53.1755,0,36.0212,166.2074,168.9863,44.8208,28.7077,,1408.6473,2.4632,0,46.7455,,,604.4608,116.0048,0,2.6554,,,,148.4219,,316.356,80.9681,76.3333,103.4764,60.2978,,196.394,52.7995,113.9201,7.5971,27.5909,,,4.167,26.5791,0,121.0973,375.8834,12.5362,39.1928,106.4496,,4.2207,255.3127,192.7189,,2.0095,,4.8115,787.7987,13.8402,0,0.0528,45.9634,164.0241,31.3246,46.4164,,6.4609,24.4993,,76.681,70.8983,0,60.4751,,25.3218,,,,,,,0,124.7635,3.1781,77.2412,,,147.5196,3.7017,,89.4475,,25.1709,,66.2904,190.004,0,28.5395,,124.7554,38.1456,270.1839,,,,66.0585,1.9357,,,27.0756,,,0,1232.672,,0,,2.8112,0,21.5896,,74.4231,19.8813,106.1099,25.7561,,1.76,0,31.3243,46.6922,264.0989,97.1261,0,22.1749,108.7794,0,112.0092,60.1793,100.4231,22.007,0,29.6347,0,0,,108.728,,22.5446,122.8142,104.9182,287.0117,0.2948,96.1896,0,275.674,0,607.6616,9.487,,6.5783,64.3651,202.7306,,423.8432,85.1828,63.6433,50.0153,,87.7716,16.1659,13.4422,132.0101,,,,62.1461,,,,7.7203,,,0.0291,,44.1005,36.1288,99.9246,,,0,,,117.0874,74.3642,584.7079,,,0.8447,,5.9783,0,,10.3592,,,210.7548,0,0,,,,0,
343,31/07/2008,72.6845,67.2353,,1191.2206,,,4.6267,43.6108,0,,104.7374,0,0,,43.8786,126.6354,,0,817.0338,206.5663,44.7099,0,54.6086,,,2.0757,,149.9608,216.2602,,11.3743,,23.1584,,35.0728,18.8314,27.5812,0.2593,204.0098,3.0553,,,1.3681,0,115.3312,8.0065,70.8996,0,0,62.8464,,,0.8064,,324.8283,9.5246,,13.0431,,,0,107.6701,18.2768,0.0548,106.5539,5.3369,157.6699,,234.9887,44.3184,630.3271,28.4088,32.9356,,,24.1231,174.9474,31.2329,1680.7027,,33.7063,,3975.0485,40.3762,535.4858,16.6126,120.6788,7.6571,0,,9.4594,,210.328,,294.672,153.993,,88.9826,85.8811,20.975,327.6338,26.3436,66.8387,415.6863,,13.2694,,,155.511,27.7664,46.3549,,,77.2587,119.2782,,69.245,,47.0788,0,32.6815,215.5184,201.75,27.1087,33.4101,,1736.9269,1.929,0,46.6879,,,941.3194,58.3888,0,2.6908,,,,145.6245,,339.498,84.9569,67.9936,109.1045,56.3534,,189.7658,57.5475,102.5323,7.2319,30.9662,,,4.1195,25.2483,0,139.127,246.1257,12.5705,17.2141,155.6913,,3.5871,182.0136,97.873,,7.5845,,2.0364,761.1107,13.4964,0,25.8288,42.5178,95.8123,33.0251,42.2319,,6.199,21.6267,,68.3791,76.7733,0,52.6473,,21.3766,,,,,,,0,118.8019,2.2048,76.6996,,,154.4503,10.4857,,87.9148,,30.6941,,71.9927,200.2153,0,27.7224,,142.0402,34.0902,239.7269,,,,63.6036,2.0612,,,25.8127,,,0,627.4801,,20.5244,,9.2893,0,21.8167,,84.6715,28.4724,120.396,35.0607,,19.4826,3.0794,31.3727,54.6153,240.7211,91.2076,0,20.1496,111.1459,0,106.1948,54.9264,91.0256,22.9094,0,29.8351,0,0,,107.8259,,22.247,122.7945,107.0939,224.7034,0.2712,103.6075,0,275.674,0,572.7215,10.8525,,3.1455,74.9547,206.5954,,1002.5043,78.924,59.4355,50.9077,,117.2718,15.2626,14.297,125.7587,,,,62.0998,,,,8.1925,,,0.0285,,43.2104,25.4928,109.8374,,,0,,,123.6063,131.0659,988.7978,,,0.5237,,5.8864,0,,27.7943,,,163.2732,0,0,,,,1.3625,
