mtime,date,A,AA,AAC,AAL,AAN,AAOI,AAON,AAP,AAPL,AAT,AAWW,AAXN,ABAX,ABBV,ABC,ABCB,ABCD,ABCO,ABEO,ABG,ABM,ABMD,ABT,ABTX,AC,ACAD,ACBI,ACC,ACCO,ACET,ACGL,ACHC,ACHN,ACIA,ACIW,ACLS,ACM,ACN,ACNB,ACOR,ACRE,ACRS,ACTA,ACTG,ACXM,ADBE,ADC,ADES,ADI,ADM,ADMS,ADNT,ADP,ADRO,ADS,ADSK,ADSW,ADTN,ADUS,ADXS,AE,AEE,AEGN,AEIS,AEL,AEO,AEP,AERI,AES,AET,AF,AFAM,AFG,AFH,AFI,AFL,AFSI,AGCO,AGEN,AGFS,AGII,AGIO,AGM,AGN,AGNC,AGO,AGR,AGX,AGYS,AHH,AHL,AHP,AHT,AI,AIG,AIMC,AIMT,AIN,AIR,AIT,AIV,AIZ,AJG,AJRD,AJX,AKAM,AKAO,AKBA,AKR,AKRX,AKS,AKTS,AL,ALB,ALCO,ALDR,ALE,ALEX,ALG,ALGN,ALGT,ALJ,ALK,ALKS,ALL,ALLE,ALLY,ALNY,ALOG,ALR,ALRM,ALSN,ALX,ALXN,AMAG,AMAT,AMBA,AMBC,AMBR,AMC,AMCX,AMD,AME,AMED,AMG,AMGN,AMH,AMKR,AMN,AMNB,AMOT,AMP,AMPH,AMRC,AMRI,AMSF,AMSWA,AMT,AMTD,AMWD,AMZN,AN,ANAB,ANAT,ANCX,ANDE,ANET,ANF,ANGI,ANGO,ANH,ANIK,ANIP,ANSS,ANTM,AOBC,AON,AOS,AOSL,AP,APA,APAM,APC,APD,APEI,APH,APLE,APOG,APPF,APTI,APTS,AQMS,AR,ARA,ARAY,ARC,ARCB,ARCH,ARD,ARDX,ARE,AREX,ARI,ARII,ARMK,ARNA,ARNC,AROC,AROW,ARR,ARRS,ARRY,ARTNA,ARW,ASB,ASBB,ASC,ASCMA,ASGN,ASH,ASIX,ASMB,ASNA,ASPS,AST,ASTE,AT,ATEN,ATGE,ATH,ATHN,ATHX,ATI,ATKR,ATLO,ATNI,ATO,ATR,ATRA,ATRC,ATRI,ATRO,ATRS,ATSG,ATU,ATVI,ATW,AVA,AVAV,AVB,AVD,AVGO,AVHI,AVID,AVT,AVX,AVXL,AVXS,AVY,AWH,AWI,AWK,AWR,AXAS,AXDX,AXE,AXGN,AXL,AXON,AXP,AXS,AXTA,AXTI,AYI,AYR,AYX,AZO,AZPN,AZZ,X,XBIT,XBKS,XCRA,XEC,XEL,XENT,XHR,XL,XLNX,XLRN,XNCR,XOG,XOM,XON,XONE,XOXO,XPER,XPO,XRAY,XRX,XTLY,XYL,Y,YELP,YEXT,YORW,YRCW,YUM,YUMC,Z,ZAGG,ZAYO,ZBH,ZBRA,ZEN,ZEUS,ZG,ZGNX,ZION,ZIOP,ZIXI,ZNGA,ZOES,ZTS,ZUMZ,ZYNE
324,29/12/2006,18.1303,6.552,,,18.7255,,16.6672,15.6004,26.382,,15.2921,58.5385,39.9722,,14.681,14.3134,,36.1757,,10.8144,49.9769,,7.5162,,,,,281.7378,23.5199,,7.0208,,,,28.3217,21.5926,,18.5158,8.4398,,,,8.4887,46.7431,,38.8202,7.9802,175.2171,14.162,9.2831,,,17.152,,21.5089,31.7578,,16.4892,,,8.7571,10.7415,29.0562,13.5627,7.6254,14.1458,8.5078,,17.7986,13.8415,11.9668,24.7047,7.3791,,,11.381,,25.6485,,,,,8.0336,21.9677,,7.6943,,25.4177,33.2242,,5.518,,11.0786,1.9602,8.3612,,,12.021,21.1948,10.939,3.3,8.9654,13.7142,23.0983,,74.8169,,,29.7832,19.7266,18.8216,,,14.3166,40.3331,,9.4719,,18.0154,311,,6.7237,11.0313,112.3529,5.9889,,,,57.2434,58.6364,,,73.6723,,,12.8089,,,,,,25.4375,16.9885,19.0551,20.1782,14.3764,,8.9424,26.2286,7.0124,22.9764,11.3424,,,50.2857,5.4893,14.0999,368.5387,14.428,14.9551,87.6889,13.8442,,41.8202,9.4416,15.467,,11.2851,,38.375,6.4681,32.3659,21.3077,28.0581,14.0019,38.2963,13.7397,11.6501,,9.0636,7.23,,3.9173,12.4178,,19.2639,,14.8767,,,,,,,,28.3756,9.1874,,,,29.4391,,,,,,,,9.3702,,13.7738,,14.1767,10.8048,10.1056,,,,41.9643,9.2069,,,18.664,,,17.3077,,,34.8212,,,,13.8324,,10.9913,13.247,9.3779,16.4879,,,11.9567,17.6782,,11.3607,,,17.612,9.9357,,38.3445,25.8958,,4.8734,32.4,9.4156,13.4811,,,12.1377,,,,20.3505,154.5,,10.7009,3.8276,10.525,58.5385,16.5971,4.0398,,69.4118,14.92,,,14.7023,31.4857,14.5167,5.6754,,5.8341,13.0233,8.8444,10.2218,,,,15.9753,,,,7.2698,,,56.4787,14.038,21.1667,19.726,7.4157,,,12.6075,,,20.9727,7.4126,10.571,,,,,21.0375,21.6087,,6.713,,,12.0088,,,,,,52.2964,
325,31/01/2007,16.012,7.0893,,,19.207,,17.4283,15.6004,26.6587,,16.4777,59.6154,44.8519,,17.1039,13.0994,,38.0338,,11.3226,45.932,,8.2262,,,,,315.3841,21.4407,,6.7072,,,,31.4783,21.5926,,18.9269,8.3552,,,,8.4887,46.7431,,36.6961,8.347,166.4441,14.1103,9.2947,,,16.6192,,23.3888,31.7578,,16.0969,,,8.6815,10.6175,31.3596,12.4559,7.4966,14.6761,8.6976,,16.7892,13.5145,11.7407,20.8951,7.2787,,,11.7794,,28.1603,,,,,8.0336,21.9677,,7.6943,,25.4177,33.2242,,5.3631,,10.9541,1.9602,7.9867,,,12.3973,21.6304,10.1947,3.3,9.019,13.3058,23.0983,,79.1268,,,30.5807,19.7266,23.4323,,,15.5489,41.6874,,9.7874,,18.6146,311,,6.8719,11.9669,125.3782,5.5336,,,,89.3204,62.4545,,,73.6723,,,11.3817,,,,,,19.4375,18.4932,18.7362,21.3816,14.8099,,10.0817,24.6476,6.7959,23.9128,12.2706,,,48.4762,5.8692,13.3006,393.7472,15.7745,16.9155,83.7111,14.5779,,44.7265,9.4514,14.5074,,12.8913,,46.9464,6.4681,33.0732,26.5385,32.1871,13.9468,34.6875,14.0008,11.9479,,8.1012,7.9504,,3.938,13.1917,,21.014,,14.661,,,,,,,,26.6804,9.7539,,,,31.7731,,,,,,,,9.3248,,13.7738,,13.4916,12.0719,9.8854,,,,46.0708,9.2561,,,17.6016,,,17.7564,,,35.0202,,,,15.7865,,11.1506,13.5815,9.181,17.0997,,,11.9567,19.0921,,11.1967,,,17.3962,9.8729,,43.7431,27.2313,,4.8632,32.1739,11.4514,13.1712,,,12.2146,,,,20.6508,169,,10.8921,3.8276,11.5171,59.6154,15.9663,3.989,,70.2941,16.6763,,,15.9835,29.2857,11.3497,6.4786,,5.7126,14.6667,9.0818,10.3415,,,,16.3041,,,,7.0297,,,64.9376,13.3072,23.3333,20.3802,7.5251,,,12.431,,,20.9727,8.7132,10.8164,,,,,22.605,21.5342,,8.0327,,,12.3555,,,,,,58.2448,
326,28/02/2007,15.8869,7.3329,,,17.8016,,17.6122,15.6004,26.3105,,16.7869,61.0769,47.3644,,17.1914,12.4391,,35.1419,,12.3642,46.7497,,8.4776,,,,,302.5235,19.3526,,6.6968,,,,30.6957,21.5926,,14.4178,8.2285,,,,8.4887,46.7431,,37.0548,7.8571,170.3486,15.8422,10.0102,,,17.3261,,20.5551,31.7578,,16.7962,,,10.8511,10.4356,28.4719,14.4755,7.76,11.1921,9.0497,,17.2172,14.1749,11.3211,22.5415,7.2066,,,11.7332,,30.0504,,,,,8.0336,21.9677,,7.6943,,25.4177,33.2242,,5.576,,11.0342,1.9602,7.8497,,,12.531,19.5392,10.0263,3.3,8.6894,13.2873,23.0983,,72.6338,,,32.1401,19.7266,25.76,,,16.3425,27.3108,,9.6113,,18.5376,311,,7.204,11.4502,137.8151,5.529,,,,85.1068,64.0303,,,73.6723,,,11.9543,,,,,,18.8375,18.2264,18.5391,21.7828,13.524,,11.0391,26.3619,6.7538,20.0667,12.1871,,,45.0476,6.5615,14.0351,382.7741,14.2675,14.9516,86.9778,14.2597,,46.9194,9.491,15.3539,,11.7202,,42.8571,6.4681,32.878,33.6154,32.9161,14.1265,38.8125,14.6958,12.0414,,6.8574,7.459,,3.6266,13.2182,,20.0521,,16.2176,,,,,,,,28.2053,10.112,,,,30.8436,,,,,,,,8.5616,,13.7738,,14.0687,13.113,10.1041,,,,43.7857,8.7523,,,16.4219,,,18.9645,,,34.3735,,,,15.608,,11.3953,12.7496,9.3368,18.4394,,,11.9567,18.4723,,12.2131,,,18.1731,9.2296,,40.4969,28.1108,,4.3436,29.0435,13.4945,13.9624,,,11.8697,,,,20.0976,152.5,,12.2026,3.8276,13.5844,61.0769,15.5961,4.0882,,72.2059,15.1622,,,15.6434,34.2857,9.2116,6.8978,,5.9271,17.2778,8.4537,10.4744,,,,17.2526,,,,6.8291,,,50.8825,14.045,22,20.8428,7.5557,,,13.5444,,,20.9727,8.5422,10.4433,,,,,22.6184,24.6025,,8.8995,,,12.4941,,,,,,45.9595,
327,30/03/2007,16.8576,7.2195,,,16.0217,,14.4338,15.6004,25.2458,,15.7403,61.7692,48.4504,,16.7597,12.654,,35.6479,,12.8209,46.9096,,8.6213,,,,,296.223,21.4052,,6.5273,,,,41,21.5926,,15.53,7.7563,,,,8.4887,19.2605,,38.8731,7.9561,401.6588,15.124,10.7838,,,15.8269,,20.4665,31.7578,,17.2656,,,14.3506,9.0685,31.5,14.4967,8.4808,10.8367,10.8643,,20.6372,13.2389,11.5894,23.668,6.626,,,11.2936,,28.8445,,,,,8.0336,21.9677,,7.6943,,25.4177,33.2242,,4.6751,,9.6754,1.9602,7.3727,,,13.4874,18.5179,9.9327,3.3,8.3951,12.896,23.0983,,68.3836,,,34.0488,19.7266,15.3018,,,14.7352,33.082,,8.7762,,19.9295,311,,8.5982,11.2334,173.4831,5.6184,,,,95.8067,58.3733,,,73.6723,,,11.7934,,,,,,16.35,17.4417,17.2271,20.7142,11.3382,,12.0647,22.396,6.9486,18.1046,11.4244,,,39.4,6.3311,15.3718,240.7061,13.1213,13.8542,67.4407,13.6154,,39.3468,10.2568,14.4565,,11.3827,,62.5556,6.4681,28.1136,27.1364,30.2202,13.9362,40.9063,14.5513,11.3341,,6.8327,8.2493,,3.1212,12.7207,,21.5953,,13.9559,,,,,,,,25.1203,9.8765,,,,30.9327,,,,,,,,8.5,,13.7738,,14.6292,12.6678,9.9431,,,,42.2857,8.5365,,,16.2578,,,17.9617,,,32.1703,,,,14.0336,,11.6498,11.1304,8.8607,17.1408,,,11.9567,11.5584,,12.6852,,,16.3896,12.9362,,39.3495,28.3985,,4.6754,35.5918,12.1937,12.7845,,,11.3453,,,,18.9797,159,,11.5449,3.8276,13.4466,61.7692,14.6079,3.9917,,23.0288,14.9075,15.6365,,15.9776,38.2353,9.5528,7.5932,,6.2209,17,10.0719,11.756,,,,18.0766,,,,6.924,,,48.9318,13.8292,22,20.9034,6.9864,,,12.4781,,,26.1659,8.8009,10.1305,,,,,21.9055,22.9821,,10.2845,,,12.2588,,,,,,54.2162,
328,30/04/2007,14.6284,7.5581,,,17.1912,,13.6604,15.6004,27.118,,17.1701,66.3846,45.3887,,15.8828,11.8579,,33.4366,,13.0569,43.7966,,8.7981,,,,,296.223,21.1475,,6.9684,,,,40.1646,21.5926,,15.7557,7.7982,,,,8.4887,18.1648,,38.7426,7.9002,553.5588,16.935,11.3715,,,16.2947,,21.1441,31.7578,,18.0455,,,14.6989,9.4777,30.9091,16.8806,8.8166,10.6488,11.1919,,21.0879,14.1731,11.5763,17.4611,6.8852,,,12.3207,,32.5583,,,,,8.0336,21.9677,,7.6943,,25.4177,33.2242,,4.7286,,9.7241,1.9602,7.6678,,,14.373,20.5202,10.8758,3.3,9.0056,12.7275,23.0983,,60.3836,,,35.1067,19.7266,19.9663,,,15.1308,33.7629,,9.1131,,23.243,311,,8.8832,8.7273,184.6067,5.8298,,,,61.2619,53.4,,,73.6723,,,11.9719,,,,,,16.35,18.3203,16.6534,22.4883,13.0142,,13.5245,24.1089,6.8484,17.1682,11.8902,,,38.44,6.761,14.2579,234.8352,15.0349,15.7612,103.9492,13.1026,,40.1434,9.6095,15.124,,12.2821,,61.6296,6.4681,29.4091,31.8182,30.4762,13.5702,40.3529,14.9107,11.3486,,8.5592,8.4764,,3.3884,13.1575,,23.4849,,16.7693,,,,,,,,27.0866,10.9461,,,,32.6216,,,,,,,,8.4241,,13.7738,,14.2954,13.2617,9.582,,,,42.2857,7.8013,,,15.0833,,,18.1625,,,36.1601,,,,14.4138,,12.3931,10.7513,8.9853,18.8239,,,11.9567,13.0163,,12.0741,,,17.5653,12.5945,,37.0067,24.5599,,4.913,33.9286,13.7997,13.9957,,,10.9816,,,,18.3465,159,,12.5358,3.8276,13.7416,66.3846,15.7562,4.3736,,19.2788,16.2291,14.7614,,16.5885,39.9412,12.9872,7.7746,,6.7634,35.0588,10.7194,11.4703,,,,20.7112,,,,7.2847,,,48.4773,14.8905,23.3333,21.3247,7.6524,,,11.9504,,,27.0125,8.7068,10.8496,,,,,23.2059,23.6845,,11.0445,,,11.8643,,,,,,53.3243,
329,31/05/2007,16.2457,8.8344,,,17.379,,16.4113,15.6004,32.9304,,17.5015,81.0769,45.508,,16.2895,12.0285,,36.669,,12.4685,45.9289,,8.7562,,,,,296.223,22.2227,,6.8794,,,,43.1013,21.5926,,16.6731,7.7365,,,,8.4887,16.5212,,41.0732,8.1566,641.4856,16.3716,10.3293,,,18.0931,,25.8804,31.7578,,19.2552,,,12.4951,9.5679,31.9545,16.9082,7.7444,9.369,10.6973,,22.7565,16.0022,11.7332,22.4323,6.9593,,,12.7356,,33.7676,,,,,8.0336,21.9677,,7.6943,,25.4177,33.2242,,4.8642,,10.0563,1.9602,7.9526,,,14.6807,20.753,11.8959,3.3,9.3249,13.383,23.0983,,60.5616,,,37.105,19.7266,22.7139,,,14.4857,34.5881,,9.1127,,21.857,311,,9.4463,8.5975,180.4494,5.7888,,,,65.959,63.5867,,,73.6723,,,11.9321,,,,,,16.35,19.0576,19.8141,24.8914,11.4539,,13.7468,22.297,6.9547,17.0831,12.5977,,,56.92,6.2102,15.7582,266.8469,18.1036,17.0126,117.1864,14.1795,,44.5058,9.8146,12.7308,,12.3503,,58.7037,6.4681,30.9091,31,33.4286,13.9894,40.9515,16.5153,11.703,,9.0012,9.4409,,3.6056,13.4138,,23.9331,,17.1937,,,,,,,,25.1285,11.5148,,,,32.4213,,,,,,,,8.5227,,13.7738,,13.9559,13.7752,9.8622,,,,42.2857,7.8858,,,17.4924,,,19.229,,,36.8287,,,,15.2221,,12.0986,12.0846,9.2646,19.3044,,,11.9567,18.4206,,11.7037,,,18.3304,12.5828,,39.4675,22.9148,,5.4012,34.7959,14.4542,15.1647,,,11.5236,,,,18.6655,159,,12.9315,3.8276,14.1693,81.0769,16.8755,4.6648,,18.5096,15.8006,17.2585,,15.5538,43.7059,15.6152,8.68,,6.7929,34.4118,11.4468,10.9275,,,,20.0892,,,,7.6654,,,43.0909,15.8057,23.6667,23.0734,7.8054,,,12.4914,,,28.1976,8.7965,11.8774,,,,,22.5852,23.875,,11.1441,,,11.7304,,,,,,50.7895,
330,29/06/2007,16.3607,8.879,,,18.0436,,15.0864,15.6004,29.4456,,16.1923,93.0667,38.9838,,15.7959,11.7564,,37.7959,,11.1845,40.1703,,8.2834,,,,,296.223,18.0092,,6.6005,,,,90.973,21.5926,,17.4673,7.6305,,,,8.4887,38.2149,,35.4456,7.3194,623.9587,17.0181,9.9191,,,16.7341,,24.4579,31.7578,,18.3101,,,12.2293,8.7409,39.6545,17.4143,10.6398,8.9391,9.381,,18.0494,14.0427,11.8625,15.3957,6.365,,,12.0978,15.0661,28.5845,,,,,8.0336,21.9677,,7.6943,,25.4177,33.2242,,4.8576,,21.039,1.9602,7.4718,,,17.152,21.0786,11.2516,3.3,8.8407,12.1937,23.0983,,74.8308,,,40.4465,19.7266,15.2664,,,12.9941,35.7066,,8.1008,,24.5231,402.6667,,7.8235,9.0773,81.1111,5.9788,,,,73.5692,68.84,,,73.6723,,,12.4131,,,,,,16.35,18.952,17.8088,24.14,10.993,,15.6827,20.7547,6.8657,22.4747,12.1116,,,45,6.0683,16.8044,221.8048,17.0673,15.8278,93.7123,14.7632,,20.4063,10.6892,11.3368,,10.9284,,50.0278,6.4681,34.5227,27.5652,28.4946,13.2375,49.2647,16.396,11.178,,8.537,9.9337,,3.9577,12.7473,,22.0019,,16.8482,,,,,,,,20.7379,12.2611,,,,29.0901,,,18.5165,,,,,8.3803,,13.7738,,14.1858,12.7674,9.9388,,,,42.2857,6.7146,,,15.5455,,,16.5998,,,36.4759,,,,12.3856,,11.8429,11.0427,8.3179,16.8251,,,11.9567,16.4853,,15.8039,,,19.276,11.6863,,34.2217,23.3781,,5.8244,37.6064,12.4146,13.7974,,,11.749,,,,17.7829,9.7391,,12.1925,3.8276,11.8813,93.0667,15.0991,4.6754,,16.1567,15.6887,14.0436,,16.52,26.9231,15.4773,8.6886,,7.3983,32.7059,10.9666,9.6233,,,,18.1834,,,,7.6078,,,45.8864,14.111,22.5,23.5453,7.4412,,,14.8405,,,26.9078,9.7354,11.1557,,,,,20.9013,23.3373,,9.5545,,,11.134,,,,,,49.7105,
331,31/07/2007,16.1265,8.3685,,,14.2865,,14.1675,15.6004,31.7908,,14.8929,101.8,34.0127,,15.0423,9.3392,,35.0272,,9.9158,57.9427,,7.8894,,,,,296.223,16.1575,,6.3385,,,,82.5135,21.5926,,17.1577,7.7654,,,,8.4887,30.4111,,35.5692,6.8182,371.5709,16.028,10.072,,,16.0264,,24.306,31.7578,,18.4574,,,10.0976,8.5572,30.0364,13.6102,9.9969,8.4514,9.0582,,16.2098,13.6646,11.1566,12.8285,5.2512,,,12.2672,11.7627,25.3053,,,,,8.0336,21.9677,,7.6943,,25.4177,33.2242,,4.2311,,18.2839,1.9602,6.8477,,,15.8966,19.048,10.8282,3.3,7.6104,12.0625,23.0983,,52.2462,,,35.8953,19.7266,16.3285,,,13.5674,35.7066,,7.5481,,25.293,435,,6.341,7.6014,79.1111,5.1662,,,,39.6105,68.84,,,73.6723,,,13.4421,,,,,,16.35,18.6367,18.5539,21.1853,10.6848,,12.3072,20.2547,6.5483,21.1949,11.4828,,,44.5758,5.1873,18.0173,220.0093,14.4645,18.0033,107.589,12.8158,,19.9958,8.4668,10.7215,,10.4672,,52.1389,6.4681,45.3864,24,28,12.4565,50.8108,15.4647,13.6556,,9.021,9.8592,,3.8313,13.699,,21.144,,15.6357,,,,,,,,16.7843,11.3361,,,,25.8782,,,16.4892,,,,,7.8244,,13.7738,,14.171,12.6977,8.7352,,,,42.2857,6.4112,,,12.5448,,,20.5119,,,34.7389,,,,12.3915,,11.1639,11.2509,7.7672,17.2852,,,11.9567,17.4728,,14.2549,,,19.2704,10.7482,,31.081,20.5701,,4.9152,34.1489,11.8634,13.2106,,,10.8406,,,,18.4428,8.6522,,13.3986,3.8276,9.7072,101.8,14.4828,4.2383,,18.097,15.4187,11.5672,,15.3337,23.8462,16.3282,7.8529,,6.9845,28.8824,10.5325,9.5434,,,,16.9811,,,,7.7212,,,41.25,14.3129,22.5,22.456,7.0304,,,15.3334,,,26.7411,8.4974,10.9739,,,,,19.1458,21.8253,,8.7577,,,10.7924,,,,,,48.6711,
332,31/08/2007,15.3868,8.0385,,,15.8224,,14.878,15.6004,33.4122,,13.9396,95.4,36.33,,15.7633,10.3385,,39.1361,,9.7912,53.8434,,8.0793,,,,,296.223,17.7123,,6.5359,,,,70.2162,21.5926,,18.6309,7.6827,,,,8.4887,35.4244,,33.0698,7.1438,311.103,16.8685,10.1358,,,15.7916,,24.8282,31.7578,,18.9101,,,9.0011,9.0566,29.9818,12.4728,8.9928,8.7181,9.3407,,14.9394,14.4719,12.48,12.4286,5.2718,,,12.5964,13.1257,28.4463,,,,,8.0336,21.9677,,7.6943,,25.4177,33.2242,,4.3688,,19.5183,1.9602,7.0418,,,16.5158,19.1022,12.2589,3.3,7.7513,12.9154,34.3622,,49.5692,,,38.919,19.7266,16.3408,,,13.6484,35.7066,,7.3208,,24.8736,378.8333,,6.816,8.0868,93.6111,5.359,,,,41.2035,68.84,,,73.6723,,,13.0635,,,,,,16.35,19.1,18.5196,21.2322,9.9631,,11.4708,16.8208,6.6704,14.7022,11.6536,,,44.303,5.0852,17.5763,209.2359,15.4886,18.0752,109.4658,12.4868,,16.856,10.1957,11.8194,,11.4158,,57.2353,6.4681,41.4318,25.2174,35.6237,13.3636,56.7568,16.7316,13.5571,,9.0872,9.4372,,3.7285,14.2763,,22.2858,,13.7713,,,,,,,,16.4542,11.3408,,,,28.0415,,,12.4583,,,,,8.6821,,13.7738,,14.4439,13.9402,8.6671,,,,42.2857,6.3099,,,12.069,,,19.8868,,,37.0227,,,,11.7373,,10.9128,12.9088,7.8697,17.2519,,,11.9567,16.3294,,13.451,,,21.3463,10.6928,,32.9263,25.5657,,4.6011,32.7979,12.3113,12.9875,,,10.6375,,,,19.6425,7.7826,,12.4454,3.8276,9.3542,95.4,14.5025,4.1521,,17.2015,13.5202,12.1669,,14.1364,25.2308,11.6978,7.566,,6.4341,28.8824,9.9756,9.6891,,,,17.4492,,,,7.8067,,,47.6136,12.7469,20.8333,24.2346,6.8976,,,15.0413,,,26.1195,8.1508,11.2068,,,,,19.2861,21.8675,,8.1577,,,10.2819,,,,,,59.9136,
333,28/09/2007,15.5897,7.4072,,,14.3397,,14.0957,15.6004,33.7228,,13.2385,78.45,39.5804,,14.4142,10.4766,,37.7226,,8.9158,46.0133,,8.0182,,,,,296.223,16.8081,,6.6083,,,,60.7027,21.5926,32.9528,18.1969,7.3361,,,,8.4887,51.0071,,33.7737,7.3349,109.7087,16.5392,9.6639,,,14.8546,,22.747,31.7578,,16.5971,,,9.7687,9.6697,28.7358,14.2319,10.4343,8.9157,9.1141,,18.7492,14.5573,13.0322,12.6875,5.0451,,,12.9233,9.8053,22.3401,,,,,8.0336,21.9677,,8.5406,,25.4177,33.2242,,4.665,,706.7139,1.9602,7.4475,35.9233,,15.9461,18.4574,11.2942,3.3,7.417,12.5397,35.9242,,45.6032,,,32.3786,19.7266,14.6842,,,15.0402,35.7066,,8.2787,,21.4156,72.3714,22.4855,7.2889,7.0626,87.619,5.8693,,,,38.0414,68.84,,,175.4601,,,12.6598,,,,,,16.35,19.8124,17.3063,23.4966,10.9988,,11.4708,16.5752,6.9257,15.255,11.8997,,,43.1429,4.7143,14.2973,120.3221,13.6414,14.8971,107.069,11.7351,,11.6023,12.8606,11.7701,,11.7059,,55.4412,6.4681,43.3542,29,34.3417,12.6201,51.5946,17.2288,12.0073,,7.8331,11.0162,,5.0118,14.6134,,22.7778,,14.1926,,,,,,,,12.6084,12.5183,,,,28.4899,,,10.5799,,,,,8.7206,,9.88,,12.9692,13.8954,9.1829,,,,42.2857,7.0173,,,11.731,,,22.1011,,,30.0398,,,,12.4379,,11.3691,13.4753,9.1358,16.4363,,,11.9567,18.8473,,16.0909,,,16.6724,13.675,,33.76,29.8253,,4.3991,33.4321,11.9239,13.1553,,,10.1188,,7.8519,,18.094,7.4902,,12.6744,3.8276,8.58,78.45,13.8697,4.2875,,28.1364,12.9901,10.6804,,13.5361,27.9268,14.3998,9.497,,6.1986,28.8824,10.2809,9.5568,,,,17.4281,,,,8.5149,,,49.4419,13.0497,24.8,24.3448,6.7434,,,14.8199,,,26.8751,9.8273,11.0368,,,,,19.2234,22.8063,,10.9389,,,10.403,,,,,,54.7778,
334,31/10/2007,15.4383,7.5287,,,13.6195,,13.0455,15.6004,41.7388,,15.0231,83.25,51.6925,,14.9803,9.7697,,41.4258,,8.2497,16.9347,,8.217,,,,,296.223,16.0591,,6.6403,,,,60.7027,21.5926,31.8585,17.8404,7.1234,,,,8.4887,57.3657,,37.0536,7.5783,98.6057,15.3043,10.4526,,,16.0287,,23.6164,31.7578,,17.4114,,,11.4633,9.957,26.5283,15.0801,9.5721,8.0584,9.5354,,20.0309,15.0669,12.767,15.5684,5.307,,,14.2238,9.0168,26.2607,,,,,8.0336,21.9677,,7.2518,,32.7711,33.2242,,4.5731,,691.9468,1.9602,6.9488,35.0182,,15.9504,19.4977,12.9866,3.3,8.1019,11.5182,35.3835,,62.2063,,,31.6267,19.7266,16.749,,,16.2516,35.7066,,8.0808,,18.9349,59.1429,26.7127,7.934,7.7691,77.1429,5.3777,,,,26.6371,68.84,,,182.9473,,,11.7341,,,,,,16.35,21.5452,19.1216,24.2411,11.2982,,11.2816,16.823,6.3896,13.8957,11.8752,,,51.6857,4.6089,11.6083,122.0907,14.3303,22.2843,102.4713,11.7152,,11.4039,9.763,12.1696,,11.4883,,58.8235,6.4681,39.1667,29.95,39.005,12.6697,32.6757,17.4825,10.2808,,7.9996,12.7181,,5.5032,14.6268,,25.3615,,12.9156,,,,,,,,13.6591,10.5763,,,,30.5262,,,10.892,,,,,8.8067,,9.2,,12.9692,13.0654,8.9442,,,,42.2857,6.8436,,,12.1407,,,17.4346,,,44.39,,,,11.5578,,11.2905,13.3122,9.0487,19.4576,,,11.9567,19.2496,,14.3636,,,18.3449,14.8174,20.4206,35.0725,27.1514,,4.1013,36.284,12.4803,12.6565,,,10.275,,7.9331,,21.0865,8.7647,,11.0449,3.8276,9.3309,83.25,14.2741,4.379,,20.8182,12.338,10.3257,,14.5,34.0114,14.0456,9.6727,,6.2037,28.8824,11.1807,10.0049,,,,16.268,,,,8.4625,,,45.093,13.2898,26.8,24.2513,6.7823,,,14.3461,,,27.0028,8.8417,13.1897,,,,,16.4938,24.4313,,10.4838,,,8.9548,,,,,,51.679,
