Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,SPY
2015-10-31,18.316987991333008,22.31184959411621,16.053842544555664,45.046993255615234,19.378854751586914,37.69929885864258,15.6326904296875,59.89799118041992,36.131629943847656,174.70895385742188
2015-11-30,18.4990291595459,22.30856704711914,16.37386131286621,45.43711853027344,19.516481399536133,37.35161209106445,15.300384521484375,59.70488357543945,36.04684066772461,175.3474578857422
2015-12-31,17.696151733398438,19.962385177612305,15.986720085144043,44.26826858520508,19.110315322875977,38.4414176940918,15.624622344970703,60.73350524902344,35.02199172973633,172.31707763671875
2016-01-31,15.80101203918457,19.264097213745117,14.571189880371094,41.74629592895508,18.40087890625,38.64699172973633,16.39719009399414,56.04548263549805,33.20724868774414,163.73802185058594
2016-02-29,17.03590965270996,18.72466468811035,14.148547172546387,43.52503967285156,18.280405044555664,38.7688102722168,16.71488380432129,55.8431282043457,33.355125427246094,163.6027069091797
2016-03-31,18.326053619384766,20.628198623657227,15.161471366882324,46.560279846191406,19.893043518066406,40.60578918457031,18.048139572143555,57.355064392089844,35.58906173706055,174.607666015625
2016-04-30,19.262588500976562,22.49803924560547,15.707280158996582,47.139442443847656,18.89301300048828,40.02418899536133,17.61167335510254,59.055908203125,35.63406753540039,175.29580688476562
2016-05-31,19.197160720825195,22.288053512573242,16.00377082824707,46.93799591064453,19.816814422607422,40.2996826171875,17.87718963623047,60.37598419189453,35.65205764770508,178.27783203125
2016-06-30,19.04654312133789,22.894445419311523,15.486419677734375,47.27273941040039,19.543771743774414,42.45915985107422,19.240869522094727,60.92487335205078,35.24578857421875,178.89752197265625
2016-07-31,20.012439727783203,22.605924606323242,16.021596908569336,48.986083984375,20.93170928955078,42.11270523071289,19.112525939941406,63.890018463134766,36.85321044921875,185.422119140625
2016-08-31,19.959001541137695,22.985031127929688,16.63806915283203,49.45029067993164,21.17505645751953,41.86634826660156,18.05276107788086,61.81697082519531,36.37458801269531,185.6442413330078
2016-09-30,19.727245330810547,23.832763671875,16.171907424926758,49.54232406616211,21.6201114654541,41.21928405761719,18.117942810058594,61.501949310302734,36.27759552001953,185.6549072265625
2016-10-31,19.31410789489746,23.161087036132812,16.540590286254883,48.54943084716797,21.45720863342285,40.901676177978516,18.28066635131836,57.45069885253906,35.39830780029297,182.43624877929688
2016-11-30,20.63201332092285,25.12211799621582,18.861642837524414,52.96225357055664,21.493412017822266,39.181949615478516,17.289525985717773,58.636207580566406,37.09797286987305,189.15687561035156
